"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.732717875E0,-5.035698865E-2,1.132010279E0,-4.570651531E-2,1.134051226E0
2.742755875E0,-6.778478849E-2,1.398254327E0,2.250827193E-2,1.400077342E0
2.752793875E0,-9.339684471E-2,1.634047830E0,3.458745003E-2,1.637080197E0
2.762831875E0,-1.233101767E-1,1.850275087E0,9.055232048E-2,1.856589082E0
2.772869875E0,-1.406511728E-1,2.013277918E0,8.368827403E-2,2.019919418E0
2.782907875E0,-1.645715291E-1,2.136042257E0,1.080097675E-1,2.145093569E0
2.792945875E0,-1.738158674E-1,2.216974884E0,1.070853227E-1,2.226355062E0
2.802983875E0,-1.859448016E-1,2.233168602E0,1.129342926E-1,2.243740544E0
2.813021875E0,-1.691569887E-1,2.211927129E0,8.722350061E-2,2.220099919E0
2.823059875E0,-1.796677243E-1,2.152067136E0,6.959648430E-2,2.160675154E0
2.833097875E0,-1.666526628E-1,2.036394885E0,4.132402718E-2,2.043620540E0
2.843135875E0,-1.300030459E-1,1.877741359E0,-1.821407676E-3,1.882237159E0
2.853172875E0,-1.096229230E-1,1.674692849E0,-1.211309195E-2,1.678320604E0
2.863210875E0,-6.476817339E-2,1.437300717E0,-2.878993571E-2,1.439047299E0
2.873248875E0,-4.763367536E-2,1.180688276E0,-3.584752500E-2,1.182192378E0
2.883286875E0,-1.063704458E-2,8.839045867E-1,-6.322828174E-2,8.862269917E-1
2.893324875E0,3.148724715E-2,5.851123785E-1,-9.026171386E-2,5.928702381E-1
2.903362875E0,4.882986951E-2,2.731863007E-1,-8.518925428E-2,2.902969516E-1
2.913400875E0,8.408794949E-2,-3.753689524E-2,-7.087293148E-2,1.162014379E-1
2.923438875E0,1.218597201E-1,-3.487361276E-1,-8.320412457E-2,3.786681983E-1
2.933476875E0,1.246886761E-1,-6.605657264E-1,-4.848920524E-2,6.739774090E-1
2.943514875E0,1.501834134E-1,-9.622278211E-1,-2.463607371E-2,9.741890851E-1
2.953552875E0,1.404264936E-1,-1.233905321E0,-1.237914026E-2,1.241932037E0
2.963590875E0,1.600126743E-1,-1.502008491E0,4.445053339E-3,1.510514257E0
2.973628875E0,1.501165359E-1,-1.714855181E0,1.277616620E-3,1.721413633E0
2.983666875E0,1.287984647E-1,-1.900371107E0,2.046876311E-2,1.904840770E0
2.993704875E0,1.116116981E-1,-2.036093753E0,1.335679471E-2,2.039194289E0
