"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.931890250E0,5.796926096E-3,-8.289241232E-3,9.170540143E-4,1.015661658E-2
2.941927250E0,5.908512510E-3,3.841190832E-3,4.326249473E-4,7.060625428E-3
2.951965250E0,9.109567851E-3,1.517185941E-2,-1.405989751E-3,1.775236186E-2
2.962003250E0,9.138330817E-3,2.531504072E-2,-2.571655437E-3,2.703652693E-2
2.972041250E0,9.554163553E-3,3.447481990E-2,-1.086334349E-3,3.579071626E-2
2.982079250E0,7.643878460E-3,4.117293656E-2,-3.560956102E-4,4.187799406E-2
2.992116250E0,7.239103783E-3,4.596755281E-2,3.930781968E-3,4.669980280E-2
3.002154250E0,4.366884474E-3,4.571482167E-2,5.421087146E-3,4.624178614E-2
3.012192250E0,5.101295188E-3,4.125494510E-2,6.966031156E-3,4.214877576E-2
3.022230250E0,3.585956525E-3,3.336453065E-2,5.580654368E-3,3.401756448E-2
3.032268250E0,2.249037381E-3,2.145995572E-2,4.255938344E-3,2.199320077E-2
3.042305250E0,-1.616274472E-3,1.080704480E-2,3.935026936E-3,1.161417227E-2
3.052343250E0,-1.915360335E-3,-2.171535045E-3,1.825676998E-3,3.423049250E-3
3.062381250E0,-5.239517894E-3,-1.490357518E-2,1.539919758E-3,1.587263223E-2
3.072419250E0,-7.400609553E-3,-2.489973418E-2,1.560128061E-3,2.602306254E-2
3.082457250E0,-6.408049725E-3,-3.459017724E-2,2.390501788E-3,3.525986332E-2
3.092495250E0,-7.640041411E-3,-4.214496166E-2,1.293418696E-3,4.285138221E-2
3.102532250E0,-8.114617318E-3,-4.688299075E-2,1.368253492E-3,4.759972640E-2
3.112570250E0,-7.715230808E-3,-4.906031862E-2,1.722032437E-3,4.969310863E-2
3.122608250E0,-6.437978707E-3,-4.782008752E-2,3.875997150E-3,4.840693849E-2
3.132646250E0,-1.327727688E-3,-4.575659707E-2,4.069985822E-3,4.595643395E-2
3.142683250E0,2.894181758E-3,-3.782357275E-2,3.035348142E-3,3.805538441E-2
3.152721250E0,8.258080110E-3,-2.570867725E-2,3.449656768E-3,2.722190487E-2
3.162759250E0,1.471358258E-2,-1.523100212E-2,3.556716023E-3,2.147377859E-2
3.172797250E0,1.525940001E-2,1.299251337E-3,4.574572667E-3,1.598324303E-2
3.182835250E0,1.629963145E-2,1.342808641E-2,2.887726063E-3,2.131502878E-2
3.192873250E0,1.590738818E-2,2.553913742E-2,3.629264655E-3,3.030617265E-2
3.202910250E0,1.647996902E-2,3.471425921E-2,6.489499472E-3,3.897156367E-2
3.212948250E0,1.302849874E-2,4.278583452E-2,7.501373999E-3,4.535019324E-2
3.222986250E0,5.944224074E-3,4.521650448E-2,7.611628622E-3,4.623638143E-2
3.233024250E0,-2.252897713E-3,4.566246271E-2,7.959126495E-3,4.640564344E-2
3.243061250E0,-1.464325376E-2,4.395244643E-2,1.041296311E-2,4.748338898E-2
3.253099250E0,-2.861166000E-2,3.509239107E-2,9.527726099E-3,4.626965057E-2
3.263137250E0,-4.255117849E-2,2.627652884E-2,1.020736434E-2,5.104164030E-2
3.273175250E0,-6.150355190E-2,1.558226906E-2,1.246718317E-2,6.466007007E-2
3.283213250E0,-7.945725322E-2,6.934185978E-3,1.175398845E-2,8.062068140E-2
3.293251250E0,-9.308572859E-2,-6.942677777E-3,1.419384964E-2,9.441726012E-2
3.303288250E0,-1.058377400E-1,-1.469886862E-2,1.450011320E-2,1.078329135E-1
3.313326250E0,-1.200902537E-1,-2.293629013E-2,1.601409167E-2,1.233052860E-1
3.323364250E0,-1.310728639E-1,-3.032549471E-2,2.206905559E-2,1.363333213E-1
3.333402250E0,-1.410241723E-1,-3.392785043E-2,2.827376500E-2,1.477779483E-1
3.343440250E0,-1.502437890E-1,-3.876494989E-2,3.697111458E-2,1.595079333E-1
3.353477250E0,-1.566597968E-1,-4.281559959E-2,4.698723182E-2,1.690658672E-1
3.363515250E0,-1.554227620E-1,-4.398126528E-2,5.263313279E-2,1.698847648E-1
3.373553250E0,-1.383634955E-1,-4.485394806E-2,5.644538626E-2,1.560205601E-1
3.383591250E0,-1.095028222E-1,-4.606568813E-2,5.507865176E-2,1.309449257E-1
3.393629250E0,-8.056674898E-2,-4.411346465E-2,5.761875957E-2,1.084293330E-1
3.403666250E0,-5.577937886E-2,-3.941724449E-2,6.231391430E-2,9.245583911E-2
3.413704250E0,-3.003881127E-2,-3.295952454E-2,6.614018977E-2,7.976957529E-2
3.423742250E0,1.136153005E-3,-2.415378205E-2,7.026541978E-2,7.430965784E-2
3.433780250E0,3.849004209E-2,-1.335867308E-2,6.568106264E-2,7.729126390E-2
3.443818250E0,7.959806174E-2,-3.063691314E-3,5.717412382E-2,9.805160923E-2
3.453855250E0,1.265009046E-1,6.856739521E-3,4.000950232E-2,1.328542585E-1
3.463893250E0,1.811074167E-1,1.396658085E-2,1.032058056E-2,1.819381108E-1
3.473931250E0,2.336124182E-1,2.159709111E-2,-1.844801009E-2,2.353327970E-1
3.483969250E0,2.859542072E-1,2.761450224E-2,-5.010953173E-2,2.916219033E-1
3.494007250E0,3.297093213E-1,3.453689069E-2,-7.960221171E-2,3.409362777E-1
3.504044250E0,3.634132445E-1,3.655849397E-2,-1.007751450E-1,3.788948925E-1
3.514082250E0,3.944892287E-1,3.867665306E-2,-1.186649725E-1,4.137620219E-1
3.524120250E0,4.161665738E-1,3.683560714E-2,-1.287186742E-1,4.371727075E-1
3.534158250E0,4.286810160E-1,3.381609544E-2,-1.384868175E-1,4.517627036E-1
3.544196250E0,4.324701428E-1,2.876913920E-2,-1.430480182E-1,4.564217604E-1
3.554233250E0,4.217179716E-1,2.128363401E-2,-1.422410309E-1,4.455687955E-1
3.564271250E0,3.989482224E-1,1.394076645E-2,-1.392250061E-1,4.227737355E-1
3.574309250E0,3.673230410E-1,4.789241590E-3,-1.364005208E-1,3.918599946E-1
3.584347250E0,3.245579898E-1,-4.139005672E-3,-1.288680434E-1,3.492305725E-1
3.594385250E0,2.695810497E-1,-2.000263892E-2,-1.210836843E-1,2.962014627E-1
3.604421667E0,1.989209652E-1,-3.251044080E-2,-1.071034148E-1,2.282490320E-1
3.614459667E0,1.041708067E-1,-4.638031498E-2,-8.470086753E-2,1.420455122E-1
3.624497667E0,-1.719404012E-3,-5.682469904E-2,-5.970550328E-2,8.244240350E-2
3.634535667E0,-9.928705543E-2,-6.715901941E-2,-3.552788496E-2,1.250219336E-1
3.644573667E0,-1.824221611E-1,-6.773506105E-2,-1.481781155E-2,1.951549407E-1
3.654610667E0,-2.490008622E-1,-6.599232554E-2,9.565326385E-3,2.577749249E-1
3.664648667E0,-3.106354475E-1,-5.979780853E-2,3.848166391E-2,3.186706726E-1
3.674686667E0,-3.716688156E-1,-5.263778195E-2,6.941752136E-2,3.817423697E-1
3.684724667E0,-4.213117361E-1,-4.438837245E-2,1.012990177E-1,4.355862688E-1
3.694762667E0,-4.530179203E-1,-3.352878243E-2,1.246474609E-1,4.710481980E-1
3.704799667E0,-4.694150090E-1,-1.977435499E-2,1.398322731E-1,4.901984704E-1
3.714837667E0,-4.731882215E-1,-8.500237018E-3,1.471662968E-1,4.956180645E-1
3.724875667E0,-4.533386230E-1,5.409187172E-3,1.454040855E-1,4.761171227E-1
3.734913667E0,-4.127312601E-1,1.282829046E-2,1.348607689E-1,4.343950795E-1
3.744951667E0,-3.479288220E-1,2.282952704E-2,1.205489412E-1,3.689277703E-1
3.754988667E0,-2.633465230E-1,2.767731622E-2,1.088533103E-1,2.862978662E-1
3.765026667E0,-1.619964838E-1,2.860116586E-2,1.006459817E-1,1.928483889E-1
3.775064667E0,-4.481211305E-2,2.676855773E-2,9.617495537E-2,1.094271593E-1
3.785102667E0,7.575238496E-2,2.102971263E-2,9.528945386E-2,1.235344189E-1
3.795140667E0,1.933611929E-1,1.822268590E-2,9.790586680E-2,2.174998298E-1
3.805177667E0,3.054437935E-1,8.060329594E-3,9.413003922E-2,3.197207285E-1
3.815215667E0,4.113367200E-1,-2.568238415E-3,8.457680047E-2,4.199496735E-1
3.825253667E0,4.941879213E-1,-1.602466032E-2,6.730673462E-2,4.990077032E-1
3.835291667E0,5.565801859E-1,-2.174122445E-2,3.970777988E-2,5.584182052E-1
3.845329667E0,5.854834914E-1,-3.211370483E-2,5.344480276E-3,5.863879025E-1
3.855366667E0,5.828123093E-1,-3.393701091E-2,-3.626666218E-2,5.849249348E-1
3.865404667E0,5.495882630E-1,-3.449014947E-2,-8.036993444E-2,5.565035091E-1
3.875442667E0,4.886104167E-1,-2.676183358E-2,-1.237066835E-1,5.047372371E-1
3.885480667E0,4.114240408E-1,-2.180755511E-2,-1.620945483E-1,4.427414069E-1
3.895518667E0,3.112723827E-1,-1.524969749E-2,-1.963067651E-1,3.683196920E-1
3.905555667E0,2.052947879E-1,-8.684471250E-3,-2.272692174E-1,3.063864670E-1
3.915593667E0,8.194094896E-2,-6.810538471E-4,-2.471115291E-1,2.603437934E-1
3.925631667E0,-4.762157053E-2,1.085309684E-2,-2.588603199E-1,2.634279197E-1
3.935669667E0,-1.721092761E-1,1.552602090E-2,-2.598632872E-1,3.120762539E-1
3.945707667E0,-2.885682583E-1,2.012822963E-2,-2.467413545E-1,3.802079448E-1
3.955744667E0,-3.917758763E-1,2.460823953E-2,-2.193159759E-1,4.496592043E-1
3.965782667E0,-4.746523798E-1,3.046106733E-2,-1.792708188E-1,5.082920270E-1
3.975820667E0,-5.390744805E-1,2.992612682E-2,-1.286711842E-1,5.550253528E-1
3.985858667E0,-5.779294372E-1,3.004197404E-2,-6.765604019E-2,5.826510914E-1
3.995896667E0,-5.888074636E-1,2.398513071E-2,-9.036634117E-3,5.893650622E-1
4.005933667E0,-5.580434203E-1,1.566994190E-2,4.945490509E-2,5.604496353E-1
4.015971667E0,-4.950679541E-1,1.373433042E-3,1.013391539E-1,5.053353239E-1
4.026009667E0,-4.044765234E-1,-1.006457768E-2,1.516031176E-1,4.320718215E-1
4.036047667E0,-2.940421700E-1,-2.726833150E-2,1.953881532E-1,3.540916408E-1
4.046085667E0,-1.734331846E-1,-4.712273180E-2,2.352410257E-1,2.960370949E-1
4.056123667E0,-4.561119154E-2,-5.724302307E-2,2.688533068E-1,2.786381974E-1
4.066160667E0,7.921729237E-2,-7.035616040E-2,2.899641991E-1,3.087144400E-1
4.076198667E0,2.003572881E-1,-7.228581607E-2,2.939609587E-1,3.630169794E-1
4.086236667E0,3.086488843E-1,-7.488320023E-2,2.800869346E-1,4.234622986E-1
4.096274667E0,4.096776247E-1,-6.730700284E-2,2.484927475E-1,4.838539391E-1
4.106312667E0,4.811864197E-1,-5.858568847E-2,1.992775202E-1,5.241032183E-1
4.116349667E0,5.327547789E-1,-4.308289289E-2,1.404690593E-1,5.526439602E-1
4.126387667E0,5.624831319E-1,-3.231013939E-2,7.645864785E-2,5.685746596E-1
4.136425667E0,5.671281219E-1,-1.036617160E-2,5.662414245E-3,5.672511146E-1
4.146463667E0,5.511254668E-1,4.832488485E-3,-6.275153160E-2,5.547074795E-1
4.156501667E0,5.143341422E-1,2.396879159E-2,-1.277825087E-1,5.305115289E-1
4.166538667E0,4.630975723E-1,3.827688843E-2,-1.844963878E-1,4.999633975E-1
4.176576667E0,3.974444568E-1,4.783708602E-2,-2.262248993E-1,4.598132100E-1
4.186614667E0,3.180623055E-1,5.735815316E-2,-2.518407702E-1,4.097283996E-1
4.196652667E0,2.317876816E-1,5.767768249E-2,-2.606336474E-1,3.535281355E-1
4.206690667E0,1.343133152E-1,5.533223599E-2,-2.594165802E-1,2.973191636E-1
4.216727667E0,2.666190453E-2,4.879387096E-2,-2.471912354E-1,2.533677285E-1
4.226765667E0,-7.764639705E-2,3.560376912E-2,-2.228938937E-1,2.387012342E-1
4.236803667E0,-1.785791367E-1,2.707739174E-2,-1.893828064E-1,2.617050641E-1
4.246841667E0,-2.790426314E-1,1.541354507E-2,-1.421069056E-1,3.135231094E-1
4.256879667E0,-3.629202843E-1,1.819422469E-3,-9.518063813E-2,3.751983434E-1
4.266916667E0,-4.304348528E-1,-1.083059236E-2,-5.016735941E-2,4.334838269E-1
4.276954667E0,-4.781180620E-1,-2.268664725E-2,-4.953963682E-3,4.786816342E-1
4.286992667E0,-5.026021004E-1,-3.502853587E-2,3.320913389E-2,5.049145633E-1
4.297030667E0,-5.144668221E-1,-4.465847462E-2,7.017211616E-2,5.211474037E-1
4.307068667E0,-5.069159865E-1,-5.177310854E-2,1.029660180E-1,5.198521646E-1
4.317105667E0,-4.827750921E-1,-5.528576300E-2,1.312942058E-1,5.033552162E-1
4.327143667E0,-4.382286668E-1,-5.883602053E-2,1.567412466E-1,4.691203045E-1
4.337181667E0,-3.726063669E-1,-5.607453361E-2,1.765366495E-1,4.161070133E-1
4.347219667E0,-2.861106396E-1,-4.937934875E-2,1.840505004E-1,3.437618432E-1
4.357257667E0,-1.787982285E-1,-4.820600897E-2,1.857369095E-1,2.622800514E-1
4.367294667E0,-5.625287816E-2,-3.749184683E-2,1.825003773E-1,1.946186337E-1
4.377332667E0,7.241178304E-2,-2.793648094E-2,1.678664237E-1,1.849406648E-1
4.387370667E0,2.041274607E-1,-1.631364599E-2,1.481507719E-1,2.527504826E-1
4.397408667E0,3.251003027E-1,-3.217911813E-3,1.238120869E-1,3.478936542E-1
4.407446667E0,4.317628443E-1,1.114185248E-2,9.482438117E-2,4.421933490E-1
4.417483667E0,5.161756277E-1,2.725673467E-2,5.970906094E-2,5.203319904E-1
4.427521667E0,5.756477714E-1,4.201757163E-2,1.806734130E-2,5.774619137E-1
4.437559667E0,6.131485105E-1,5.225333944E-2,-2.419417351E-2,6.158464625E-1
4.447597667E0,6.254576445E-1,6.186229363E-2,-6.525506079E-2,6.318879896E-1
4.457635667E0,6.118465066E-1,6.744036824E-2,-9.925954789E-2,6.235036558E-1
4.467672667E0,5.681768060E-1,6.833785027E-2,-1.275511086E-1,5.863141052E-1
4.477710667E0,4.938617349E-1,6.489264220E-2,-1.489125490E-1,5.198898109E-1
4.487748667E0,3.991703689E-1,5.674710125E-2,-1.629751027E-1,4.348771102E-1
4.497786667E0,2.889429927E-1,4.414463788E-2,-1.712133735E-1,3.387489061E-1
4.507824667E0,1.669864953E-1,2.869137935E-2,-1.758954674E-1,2.442271490E-1
4.517861667E0,3.920656070E-2,4.639319610E-3,-1.775229275E-1,1.818600217E-1
4.527899667E0,-9.130591154E-2,-1.295059267E-2,-1.704881936E-1,1.938316576E-1
4.537937667E0,-2.206009328E-1,-3.546303511E-2,-1.567685008E-1,2.729446121E-1
4.547975667E0,-3.449841440E-1,-5.083453655E-2,-1.366818696E-1,3.745399087E-1
4.558013667E0,-4.519467056E-1,-6.429323554E-2,-1.090185493E-1,4.693340909E-1
4.568050667E0,-5.345459580E-1,-7.420231402E-2,-7.861962914E-2,5.453681424E-1
4.578088667E0,-5.981541276E-1,-7.671242207E-2,-4.383006692E-2,6.046438876E-1
4.588126667E0,-6.304053068E-1,-7.063562423E-2,-1.023136359E-2,6.344327569E-1
4.598164667E0,-6.356282830E-1,-5.255650729E-2,2.053832635E-2,6.381279836E-1
4.608202250E0,-6.225489378E-1,-2.122654580E-2,5.383849144E-2,6.252330200E-1
4.618239250E0,-5.954670310E-1,1.593934745E-2,9.277462959E-2,6.028616588E-1
4.628277250E0,-5.526215434E-1,5.923302472E-2,1.222363859E-1,5.690701675E-1
4.638315250E0,-4.823248386E-1,9.352569282E-2,1.515067816E-1,5.141387070E-1
4.648353250E0,-3.924618065E-1,1.231797338E-1,1.738179475E-1,4.465559263E-1
4.658391250E0,-2.904024422E-1,1.393519640E-1,1.890801489E-1,3.735021433E-1
4.668428250E0,-1.967928857E-1,1.435773373E-1,1.914743185E-1,3.098456168E-1
4.678466250E0,-9.063991904E-2,1.356675774E-1,2.065142989E-1,2.631908854E-1
4.688504250E0,1.042544842E-2,1.191160306E-1,2.103055865E-1,2.419209756E-1
4.698542250E0,1.169183478E-1,9.487006068E-2,2.036123276E-1,2.532354801E-1
4.708580250E0,2.053787112E-1,6.199439988E-2,1.832870841E-1,2.821663974E-1
4.718618250E0,2.711223364E-1,2.315796725E-2,1.483599097E-1,3.099262421E-1
4.728655250E0,3.099552095E-1,-1.392282359E-2,1.053245664E-1,3.276573533E-1
4.738693250E0,3.215325475E-1,-5.061284453E-2,5.508865789E-2,3.301205830E-1
4.748731250E0,2.973736823E-1,-7.739811391E-2,-1.082733041E-3,3.072828457E-1
4.758769250E0,2.475345135E-1,-1.036229357E-1,-5.359495431E-2,2.736484374E-1
4.768806250E0,1.740272790E-1,-1.160820052E-1,-1.061452478E-1,2.345790686E-1
4.778844250E0,8.274874836E-2,-1.229297221E-1,-1.484872401E-1,2.097797235E-1
4.788882250E0,-1.358817331E-2,-1.157011017E-1,-1.814033836E-1,2.155888935E-1
4.798920250E0,-1.119424254E-1,-1.002045050E-1,-2.032944262E-1,2.527858247E-1
4.808958250E0,-1.926748157E-1,-7.670184225E-2,-2.071759850E-1,2.931358831E-1
4.818996250E0,-2.544534206E-1,-4.676991329E-2,-1.985281557E-1,3.261094857E-1
4.829033250E0,-2.887509167E-1,-1.540240273E-2,-1.762167215E-1,3.386246578E-1
4.839071250E0,-2.949423194E-1,1.308124233E-2,-1.429809034E-1,3.280329700E-1
4.849109250E0,-2.743324041E-1,3.610932827E-2,-1.003839076E-1,2.943451723E-1
4.859147250E0,-2.260800451E-1,5.845088884E-2,-5.094344541E-2,2.390061251E-1
4.869185250E0,-1.529531032E-1,7.481894642E-2,2.905401634E-3,1.702967054E-1
4.879222250E0,-6.496422738E-2,8.605042845E-2,5.392968655E-2,1.205547103E-1
4.889260250E0,3.132129461E-2,8.475480229E-2,1.014378220E-1,1.358456173E-1
4.899298250E0,1.236070693E-1,8.323311061E-2,1.409334838E-1,2.051065702E-1
4.909336250E0,2.024720460E-1,7.094954699E-2,1.710343659E-1,2.743747837E-1
4.919374250E0,2.650845945E-1,6.011252478E-2,1.907563359E-1,3.320712838E-1
4.929411250E0,3.011717796E-1,4.196840897E-2,1.934975237E-1,3.604262475E-1
4.939449250E0,3.062475622E-1,2.299462631E-2,1.819031388E-1,3.569384738E-1
4.949487250E0,2.826293111E-1,1.831016270E-3,1.573384106E-1,3.234780604E-1
4.959525250E0,2.290234417E-1,-1.593232155E-2,1.250258386E-1,2.614135345E-1
4.969563250E0,1.540490687E-1,-3.370652348E-2,7.753715664E-2,1.757249440E-1
4.979600250E0,6.483656913E-2,-5.199473351E-2,2.721942030E-2,8.745358684E-2
4.989638250E0,-3.445938975E-2,-6.475820392E-2,-2.480649762E-2,7.743666342E-2
4.999676250E0,-1.300176978E-1,-7.081703842E-2,-7.417692989E-2,1.655955060E-1
5.009714250E0,-2.109594196E-1,-7.231506705E-2,-1.171936393E-1,2.519279554E-1
5.019752250E0,-2.735617459E-1,-7.313276082E-2,-1.537293941E-1,3.222066978E-1
5.029789250E0,-3.081074655E-1,-6.428733468E-2,-1.757465452E-1,3.604856722E-1
5.039827250E0,-3.136417568E-1,-5.790111423E-2,-1.857780069E-1,3.691031813E-1
5.049865250E0,-2.874471843E-1,-4.119936377E-2,-1.802218556E-1,3.417648148E-1
5.059903250E0,-2.331058979E-1,-2.970753983E-2,-1.642006189E-1,2.866753230E-1
5.069941250E0,-1.600815058E-1,-1.344334707E-2,-1.348935962E-1,2.097691454E-1
5.079978250E0,-7.161677629E-2,4.876662977E-3,-9.818722308E-2,1.216284311E-1
5.090016250E0,2.136163041E-2,2.267110534E-2,-5.567678064E-2,6.379813613E-2
5.100054250E0,1.142126694E-1,3.731987625E-2,-7.124785800E-3,1.203663973E-1
5.110092250E0,1.933847070E-1,4.968759418E-2,4.098894447E-2,2.038298199E-1
5.120130250E0,2.525020540E-1,5.910677463E-2,8.318994939E-2,2.723443881E-1
5.130167250E0,2.838501334E-1,6.775911897E-2,1.219775528E-1,3.162921432E-1
5.140205250E0,2.883150578E-1,6.942327321E-2,1.491717547E-1,3.319599009E-1
5.150243250E0,2.627663016E-1,6.962806731E-2,1.682730168E-1,3.197029953E-1
5.160281250E0,2.115453035E-1,6.630350649E-2,1.735436916E-1,2.815403760E-1
5.170319250E0,1.416162848E-1,6.265363842E-2,1.700908989E-1,2.300251387E-1
5.180356250E0,5.663270876E-2,5.247812718E-2,1.528328061E-1,1.712281640E-1
5.190394250E0,-3.212964907E-2,3.604082763E-2,1.239753142E-1,1.330456092E-1
5.200432250E0,-1.164048836E-1,2.082177252E-2,8.873985708E-2,1.478458838E-1
5.210470250E0,-1.906189173E-1,-1.103500370E-3,4.705312476E-2,1.963435405E-1
5.220508250E0,-2.458390296E-1,-2.478459477E-2,3.160500666E-3,2.471054296E-1
5.230545250E0,-2.725302875E-1,-4.270767048E-2,-3.931026161E-2,2.786431399E-1
5.240583250E0,-2.741529942E-1,-6.470495462E-2,-7.796236128E-2,2.922750847E-1
5.250621250E0,-2.461639792E-1,-7.902769744E-2,-1.117056832E-1,2.816384939E-1
5.260659250E0,-1.953367293E-1,-8.861011267E-2,-1.395363212E-1,2.558878168E-1
5.270697250E0,-1.242865250E-1,-9.546162188E-2,-1.543099433E-1,2.199354909E-1
5.280734250E0,-3.951593488E-2,-9.361967444E-2,-1.595193148E-1,1.891363644E-1
5.290772250E0,5.015935749E-2,-8.763049543E-2,-1.565123349E-1,1.862556734E-1
5.300810250E0,1.337209046E-1,-7.359777391E-2,-1.402001828E-1,2.072534774E-1
5.310848250E0,2.050406188E-1,-5.164426565E-2,-1.143161133E-1,2.403683825E-1
5.320886250E0,2.591104209E-1,-2.437979355E-2,-8.485990018E-2,2.737403646E-1
5.330923250E0,2.888667285E-1,6.532048807E-3,-4.846221209E-2,2.929765187E-1
5.340961250E0,2.903123200E-1,3.674411774E-2,-9.839938954E-3,2.927937802E-1
5.350999250E0,2.633821666E-1,6.888874620E-2,3.009469435E-2,2.739005580E-1
5.361037250E0,2.124776691E-1,9.752480686E-2,6.407738477E-2,2.424123740E-1
5.371075250E0,1.413172036E-1,1.203350499E-1,9.175055474E-2,2.070488845E-1
5.381112250E0,5.693345889E-2,1.327572018E-1,1.138679162E-1,1.839342157E-1
5.391150250E0,-3.626545891E-2,1.353023946E-1,1.281549782E-1,1.898568406E-1
5.401188250E0,-1.245039031E-1,1.286739856E-1,1.293497533E-1,2.208836235E-1
5.411226250E0,-2.003597766E-1,1.113256216E-1,1.275721043E-1,2.623205595E-1
5.421264250E0,-2.591372132E-1,8.259121329E-2,1.127848402E-1,2.944381496E-1
5.431301250E0,-2.905571759E-1,4.607901350E-2,9.022759646E-2,3.077137746E-1
5.441339250E0,-2.942800224E-1,4.638292361E-3,6.187332049E-2,3.007499844E-1
5.451377250E0,-2.684068680E-1,-3.895232826E-2,3.252634779E-2,2.731620288E-1
5.461415250E0,-2.177221775E-1,-8.060258627E-2,1.241426915E-3,2.321664589E-1
5.471453250E0,-1.495242119E-1,-1.195912585E-1,-2.826879546E-2,1.935424600E-1
5.481490250E0,-6.669916213E-2,-1.508794427E-1,-5.809637532E-2,1.748958927E-1
5.491528250E0,2.119873464E-2,-1.689388752E-1,-7.984720916E-2,1.880566583E-1
5.501566250E0,1.047511473E-1,-1.769262254E-1,-9.726721048E-2,2.274568142E-1
5.511604250E0,1.767763495E-1,-1.692041308E-1,-1.081560776E-1,2.675400021E-1
5.521642250E0,2.293322086E-1,-1.508407444E-1,-1.109429970E-1,2.960650953E-1
5.531679250E0,2.574221492E-1,-1.207520887E-1,-1.066073701E-1,3.036648830E-1
5.541717250E0,2.599698603E-1,-7.559487224E-2,-9.509397298E-2,2.869525687E-1
5.551755250E0,2.354725003E-1,-2.447389439E-2,-7.568725199E-2,2.485454285E-1
5.561793250E0,1.885598600E-1,2.781025879E-2,-5.308774859E-2,1.978548467E-1
5.571831250E0,1.211299673E-1,8.294035494E-2,-2.787773497E-2,1.494280414E-1
5.581868250E0,4.126011208E-2,1.321775913E-1,-1.010275679E-3,1.384714164E-1
5.591906250E0,-3.993061557E-2,1.724842638E-1,2.747116610E-2,1.791645620E-1
5.601944250E0,-1.167128384E-1,2.001961917E-1,5.007766187E-2,2.370826312E-1
5.611982250E0,-1.830031872E-1,2.114562988E-1,7.171797007E-2,2.886994979E-1
5.622020250E0,-2.296008766E-1,2.071367353E-1,8.735270053E-2,3.213295566E-1
5.632057250E0,-2.524039149E-1,1.855885684E-1,9.704154730E-2,3.279754791E-1
5.642095250E0,-2.482772022E-1,1.483847499E-1,1.002346799E-1,3.061153283E-1
5.652133250E0,-2.217702270E-1,9.867179394E-2,9.895556420E-2,2.621266110E-1
5.662171250E0,-1.741145849E-1,4.239662737E-2,8.914136142E-2,2.001488072E-1
5.672209250E0,-1.060218289E-1,-1.587946527E-2,7.605086267E-2,1.314401740E-1
5.682246250E0,-2.911716700E-2,-7.326188684E-2,5.722675472E-2,9.741670767E-2
5.692284250E0,5.216943100E-2,-1.285400540E-1,3.534649312E-2,1.431557529E-1
5.702322250E0,1.278034598E-1,-1.710591912E-1,9.839880280E-3,2.137563905E-1
5.712360250E0,1.916119903E-1,-2.018975317E-1,-1.681516692E-2,2.788557297E-1
5.722398250E0,2.398659438E-1,-2.167649418E-1,-4.242831841E-2,3.260718835E-1
5.732435250E0,2.636948526E-1,-2.156807631E-1,-6.553258002E-2,3.469116399E-1
5.742473250E0,2.619356811E-1,-1.952055246E-1,-8.167865127E-2,3.367297135E-1
5.752511250E0,2.332289219E-1,-1.589617729E-1,-9.498965740E-2,2.978046512E-1
5.762549250E0,1.849199086E-1,-1.108889952E-1,-1.048799306E-1,2.397739388E-1
5.772587250E0,1.193896383E-1,-4.995187372E-2,-1.061364114E-1,1.673738727E-1
5.782624250E0,4.146471620E-2,1.062878594E-2,-1.008391008E-1,1.095482452E-1
5.792662250E0,-3.717816621E-2,7.129825652E-2,-8.800293505E-2,1.192064344E-1
5.802700250E0,-1.109036729E-1,1.300958544E-1,-6.913536042E-2,1.844024242E-1
5.812738250E0,-1.761724204E-1,1.756319106E-1,-4.684683308E-2,2.531361600E-1
5.822776250E0,-2.216154188E-1,2.070476860E-1,-2.160551772E-2,3.040541671E-1
5.832813250E0,-2.452722788E-1,2.254652977E-1,4.560305737E-3,3.331874661E-1
5.842851250E0,-2.455515862E-1,2.210503221E-1,3.123076819E-2,3.318647122E-1
5.852889250E0,-2.242050171E-1,2.002941817E-1,5.444607511E-2,3.055323616E-1
5.862927250E0,-1.766819507E-1,1.643248647E-1,7.509035617E-2,2.527008794E-1
5.872965250E0,-1.178055853E-1,1.137977764E-1,8.928474039E-2,1.865471916E-1
5.883002250E0,-4.246647656E-2,5.104971305E-2,9.869661182E-2,1.189558574E-1
5.893040250E0,3.006258234E-2,-1.324778143E-2,1.013674960E-1,1.065581147E-1
5.903078250E0,1.000097096E-1,-7.516653836E-2,9.442730248E-2,1.567433123E-1
5.913116250E0,1.604166031E-1,-1.366480142E-1,8.398957551E-2,2.268488817E-1
5.923154250E0,2.018852830E-1,-1.860132217E-1,6.618589908E-2,2.823812306E-1
5.933191250E0,2.193939686E-1,-2.191477269E-1,4.692831635E-2,3.136266993E-1
5.943229250E0,2.154191434E-1,-2.380862385E-1,2.132571489E-2,3.217844782E-1
5.953267250E0,1.865084022E-1,-2.376263142E-1,-4.367396235E-3,3.021104491E-1
5.963305250E0,1.391910613E-1,-2.203790992E-1,-3.021323122E-2,2.624003397E-1
5.973343250E0,7.487066835E-2,-1.845167130E-1,-5.121678486E-2,2.056093223E-1
5.983380250E0,2.421075944E-3,-1.361043304E-1,-6.831367314E-2,1.523056411E-1
5.993418250E0,-7.122225314E-2,-7.552353293E-2,-8.007792383E-2,1.311063967E-1
